i,start,fold,time
5927,169472452,2.0,4.68109655380249
5928,169497452,2.0,4.67469596862793
5929,169522452,2.0,4.668295860290527
5930,169547452,2.0,4.660899639129639
5931,169572452,2.0,4.654499530792236
5932,169597452,2.0,4.648098945617676
5933,169622452,2.0,4.641698360443115
5934,169772452,3.0,4.603395462036133
5935,169797452,3.0,4.595999717712402
5936,169822452,3.0,4.589599132537842
5937,169847452,3.0,4.583198547363281
5938,169872452,3.0,4.576798439025879
5939,169897452,3.0,4.570397853851318
5940,169922452,3.0,4.5640974044799805
5941,169947452,3.0,4.55769681930542
5942,169972452,3.0,4.551296234130859
5943,169997452,3.0,4.544895648956299
5944,170022452,3.0,4.537499904632568
5945,170047452,3.0,4.531099319458008
5946,170072452,3.0,4.5246992111206055
5947,170097452,3.0,4.518298625946045
5948,170122452,3.0,4.511898040771484
5949,170147452,3.0,4.505497455596924
5950,170172452,3.0,4.499197006225586
5951,170197452,3.0,4.492796421051025
5952,170222452,3.0,4.486396312713623
5953,170247452,3.0,4.4799957275390625
5954,170272452,3.0,4.472599983215332
5955,170297452,3.0,4.4661993980407715
5956,170322452,3.0,4.459798812866211
5957,170347452,3.0,4.45339822769165
5958,170372452,3.0,4.446998119354248
5959,170397452,3.0,4.4405975341796875
5960,170422452,3.0,4.43429708480835
5961,170447452,3.0,4.427896499633789
5962,170472452,3.0,4.4214959144592285
5963,170497452,3.0,4.415095329284668
5964,170522452,3.0,4.4076995849609375
5965,170547452,3.0,4.401298999786377
5966,170572452,3.0,4.394898891448975
5967,170597452,3.0,4.388498306274414
5968,170622452,3.0,4.3820977210998535
5969,170772452,3.0,4.342799663543701
5970,170797452,3.0,4.336399078369141
5971,170822452,3.0,4.32999849319458
5972,170847452,3.0,4.3235979080200195
5973,170872452,3.0,4.317197799682617
5974,170897452,3.0,4.310797214508057
5975,170922452,3.0,4.304396629333496
5976,170947452,3.0,4.298096179962158
5977,170972452,3.0,4.291695594787598
5978,170997452,3.0,4.2841997146606445
5979,171022452,3.0,4.277799129486084
5980,171047452,3.0,4.271498680114746
5981,171072452,3.0,4.265098571777344
5982,171097452,3.0,4.258697986602783
5983,171122452,3.0,4.252297401428223
5984,171147452,3.0,4.245896816253662
5985,171172452,3.0,4.23949670791626
5986,171197452,3.0,4.233196258544922
5987,171222452,3.0,4.226795673370361
5988,171247452,3.0,4.219299793243408
5989,171272452,3.0,4.212899208068848
5990,171297452,3.0,4.20659875869751
5991,171322452,3.0,4.200198173522949
5992,171347452,3.0,4.193797588348389
5993,171372452,3.0,4.187397480010986
5994,171397452,3.0,4.180996894836426
5995,171422452,3.0,4.174596309661865
5996,171447452,3.0,4.168295860290527
5997,171472452,3.0,4.160799980163574
5998,171497452,3.0,4.154399394989014
5999,171522452,3.0,4.147998809814453
6000,171547452,3.0,4.141698360443115
6001,171572452,3.0,4.135298252105713
6002,171597452,3.0,4.128897666931152
6003,171622452,3.0,4.122497081756592
6004,171772452,4.0,4.083098888397217
6005,171797452,4.0,4.076798439025879
6006,171822452,4.0,4.070397853851318
6007,171847452,4.0,4.063997268676758
6008,171872452,4.0,4.0575971603393555
6009,171897452,4.0,4.051196575164795
6010,171922452,4.0,4.044795989990234
6011,171947452,4.0,4.038395404815674
6012,171972452,4.0,4.030999660491943
6013,171997452,4.0,4.024599075317383
6014,172022452,4.0,4.018198490142822
6015,172047452,4.0,4.01179838180542
6016,172072452,4.0,4.005497932434082
6017,172097452,4.0,3.9990973472595215
6018,172122452,4.0,3.992696762084961
6019,172147452,4.0,3.9862964153289795
6020,172172452,4.0,3.979895830154419
6021,172197452,4.0,3.9724998474121094
6022,172222452,4.0,3.966099500656128
6023,172247452,4.0,3.9596989154815674
6024,172272452,4.0,3.953298568725586
6025,172297452,4.0,3.9468979835510254
6026,172322452,4.0,3.9405975341796875
6027,172347452,4.0,3.934197187423706
6028,172372452,4.0,3.9277966022491455
6029,172397452,4.0,3.921396255493164
6030,172422452,4.0,3.9149956703186035
6031,172447452,4.0,3.907599687576294
6032,172472452,4.0,3.9011993408203125
6033,172497452,4.0,3.894798755645752
6034,172522452,4.0,3.8883984088897705
6035,172547452,4.0,3.88199782371521
6036,172572452,4.0,3.875697374343872
6037,172597452,4.0,3.8692970275878906
6038,172622452,4.0,3.86289644241333
6039,172772452,4.0,3.823498249053955
6040,172797452,4.0,3.8170976638793945
6041,172822452,4.0,3.8107972145080566
6042,172847452,4.0,3.804396867752075
6043,172872452,4.0,3.7979962825775146
6044,172897452,4.0,3.791595935821533
6045,172922452,4.0,3.7841999530792236
6046,172947452,4.0,3.777799367904663
6047,172972452,4.0,3.7713990211486816
6048,172997452,4.0,3.764998435974121
6049,173022452,4.0,3.7585980892181396
6050,173047452,4.0,3.752197504043579
6051,173072452,4.0,3.745897054672241
6052,173097452,4.0,3.7394967079162598
6053,173122452,4.0,3.733096122741699
6054,173147452,4.0,3.7266957759857178
6055,173172452,4.0,3.719299793243408
6056,173197452,4.0,3.7128992080688477
6057,173222452,4.0,3.706498861312866
6058,173247452,4.0,3.7000982761383057
6059,173272452,4.0,3.693697929382324
6060,173297452,4.0,3.6872973442077637
6061,173322452,4.0,3.6808969974517822
6062,173347452,4.0,3.6745965480804443
6063,173372452,4.0,3.668195962905884
6064,173397452,4.0,3.6617956161499023
6065,173422452,4.0,3.65429949760437
6066,173447452,4.0,3.6479990482330322
6067,173472452,4.0,3.641598701477051
6068,173497452,4.0,3.6351981163024902
6069,173522452,4.0,3.628797769546509
6070,173547452,4.0,3.6223971843719482
6071,173572452,4.0,3.615996837615967
6072,173597452,4.0,3.609696388244629
6073,173622452,4.0,3.6032958030700684
6074,173772452,3.0,3.5638976097106934
6075,173797452,3.0,3.557497024536133
6076,173822452,3.0,3.5510966777801514
6077,173847452,3.0,3.5447962284088135
6078,173872452,3.0,3.538395643234253
6079,173897452,3.0,3.5308997631073
6080,173922452,3.0,3.5244991779327393
6081,173947452,3.0,3.5181987285614014
6082,173972452,3.0,3.51179838180542
6083,173997452,3.0,3.5053977966308594
6084,174022452,3.0,3.498997449874878
6085,174047452,3.0,3.4925968647003174
6086,174072452,3.0,3.486196517944336
6087,174097452,3.0,3.479896068572998
6088,174122452,3.0,3.4734954833984375
6089,174147452,3.0,3.4659996032714844
6090,174172452,3.0,3.459599018096924
6091,174197452,3.0,3.453298568725586
6092,174222452,3.0,3.4468982219696045
6093,174247452,3.0,3.440497636795044
6094,174272452,3.0,3.4340972900390625
6095,174297452,3.0,3.427696704864502
6096,174322452,3.0,3.4212963581085205
6097,174347452,3.0,3.41489577293396
6098,174372452,3.0,3.4074997901916504
6099,174397452,3.0,3.401099443435669
6100,174422452,3.0,3.3946988582611084
6101,174447452,3.0,3.388298511505127
6102,174472452,3.0,3.381998062133789
6103,174497452,3.0,3.3755974769592285
6104,174522452,3.0,3.369197130203247
6105,174547452,3.0,3.3627965450286865
6106,174572452,3.0,3.356396198272705
6107,174597452,3.0,3.3499956130981445
6108,174622452,3.0,3.342599630355835
6109,174772452,2.0,3.3042969703674316
6110,174797452,2.0,3.297896385192871
6111,174822452,2.0,3.2914960384368896
6112,174847452,2.0,3.285095453262329
6113,174872452,2.0,3.2776994705200195
6114,174897452,2.0,3.271299123764038
6115,174922452,2.0,3.2648985385894775
6116,174947452,2.0,3.258498191833496
6117,174972452,2.0,3.252197742462158
6118,174997452,2.0,3.2457971572875977
6119,175022452,2.0,3.239396810531616
6120,175047452,2.0,3.2329962253570557
6121,175072452,2.0,3.226595878601074
6122,175097452,2.0,3.2191998958587646
6123,175122452,2.0,3.212799310684204
6124,175147452,2.0,3.2063989639282227
6125,175172452,2.0,3.199998378753662
6126,175197452,2.0,3.1935980319976807
6127,175222452,2.0,3.1872975826263428
6128,175247452,2.0,3.1808969974517822
6129,175272452,2.0,3.174496650695801
6130,175297452,2.0,3.1680960655212402
6131,175322452,2.0,3.161695718765259
6132,175347452,2.0,3.154299736022949
6133,175372452,2.0,3.1478991508483887
6134,175397452,2.0,3.1414988040924072
6135,175422452,2.0,3.1350982189178467
6136,175447452,2.0,3.1286978721618652
6137,175472452,2.0,3.1223974227905273
6138,175497452,2.0,3.115996837615967
6139,175522452,2.0,3.1095964908599854
6140,175547452,2.0,3.103195905685425
6141,175572452,2.0,3.0967955589294434
6142,175597452,2.0,3.089399576187134
6143,175622452,2.0,3.0829989910125732
6144,175772452,1.0,3.04469633102417
6145,175797452,1.0,3.0382957458496094
6146,175822452,1.0,3.0307998657226562
6147,175847452,1.0,3.0244994163513184
6148,175872452,1.0,3.018098831176758
6149,175897452,1.0,3.0116984844207764
6150,175922452,1.0,3.005297899246216
6151,175947452,1.0,2.9988975524902344
6152,175972452,1.0,2.992496967315674
6153,175997452,1.0,2.986196517944336
6154,176022452,1.0,2.9797961711883545
6155,176047452,1.0,2.973395586013794
6156,176072452,1.0,2.965899705886841
6157,176097452,1.0,2.959599256515503
6158,176122452,1.0,2.9531986713409424
6159,176147452,1.0,2.946798324584961
6160,176172452,1.0,2.9403977394104004
6161,176197452,1.0,2.933997392654419
6162,176222452,1.0,2.9275968074798584
6163,176247452,1.0,2.9212963581085205
6164,176272452,1.0,2.914896011352539
6165,176297452,1.0,2.9084954261779785
6166,176322452,1.0,2.9009995460510254
6167,176347452,1.0,2.8946990966796875
6168,176372452,1.0,2.888298511505127
6169,176397452,1.0,2.8818981647491455
6170,176422452,1.0,2.875497579574585
6171,176447452,1.0,2.8690972328186035
6172,176472452,1.0,2.862696647644043
6173,176497452,1.0,2.856396198272705
6174,176522452,1.0,2.8499958515167236
6175,176547452,1.0,2.8424997329711914
6176,176572452,1.0,2.83609938621521
6177,176597452,1.0,2.829798936843872
6178,176622452,1.0,2.8233983516693115
6179,176772452,1.0,2.785095691680908
6180,176797452,1.0,2.777599573135376
6181,176822452,1.0,2.7711992263793945
6182,176847452,1.0,2.764798641204834
6183,176872452,1.0,2.758498191833496
6184,176897452,1.0,2.7520978450775146
6185,176922452,1.0,2.745697259902954
6186,176947452,1.0,2.7392969131469727
6187,176972452,1.0,2.732896327972412
6188,176997452,1.0,2.7264959812164307
6189,177022452,1.0,2.719099998474121
6190,177047452,1.0,2.7126994132995605
6191,177072452,1.0,2.706299066543579
6192,177097452,1.0,2.6998984813690186
6193,177122452,1.0,2.6935980319976807
6194,177147452,1.0,2.687197685241699
6195,177172452,1.0,2.6807971000671387
6196,177197452,1.0,2.6743967533111572
6197,177222452,1.0,2.6679961681365967
6198,177247452,1.0,2.6615958213806152
6199,177272452,1.0,2.6541998386383057
6200,177297452,1.0,2.647799253463745
6201,177322452,1.0,2.6413989067077637
6202,177347452,1.0,2.634998321533203
6203,177372452,1.0,2.6286978721618652
6204,177397452,1.0,2.622297525405884
6205,177422452,1.0,2.6158969402313232
6206,177447452,1.0,2.609496593475342
6207,177472452,1.0,2.6030960083007812
6208,177497452,1.0,2.5966956615448
6209,177522452,1.0,2.5892996788024902
6210,177547452,1.0,2.5828990936279297
6211,177572452,1.0,2.5764987468719482
6212,177597452,1.0,2.5700981616973877
6213,177622452,1.0,2.56379771232605
6214,177772452,0.0,2.524399518966675
6215,177797452,0.0,2.5179989337921143
6216,177822452,0.0,2.511598587036133
6217,177847452,0.0,2.5051980018615723
6218,177872452,0.0,2.4988975524902344
6219,177897452,0.0,2.492497205734253
6220,177922452,0.0,2.4860966205596924
6221,177947452,0.0,2.479696273803711
6222,177972452,0.0,2.4732956886291504
6223,177997452,0.0,2.465899705886841
6224,178022452,0.0,2.4594993591308594
6225,178047452,0.0,2.453098773956299
6226,178072452,0.0,2.4466984272003174
6227,178097452,0.0,2.440297842025757
6228,178122452,0.0,2.4338974952697754
6229,178147452,0.0,2.4275970458984375
6230,178172452,0.0,2.421196460723877
6231,178197452,0.0,2.4147961139678955
6232,178222452,0.0,2.408395528793335
6233,178247452,0.0,2.4009995460510254
6234,178272452,0.0,2.394599199295044
6235,178297452,0.0,2.3881986141204834
6236,178322452,0.0,2.381798267364502
6237,178347452,0.0,2.3753976821899414
6238,178372452,0.0,2.36899733543396
6239,178397452,0.0,2.362696886062622
6240,178422452,0.0,2.3562963008880615
6241,178447452,0.0,2.34989595413208
6242,178472452,0.0,2.342400074005127
6243,178497452,0.0,2.33609938621521
6244,178522452,0.0,2.3296990394592285
6245,178547452,0.0,2.323298454284668
6246,178572452,0.0,2.3168981075286865
6247,178597452,0.0,2.310497522354126
6248,178622452,0.0,2.3040971755981445
6249,178772452,2.0,2.264798879623413
6250,178797452,2.0,2.2583982944488525
6251,178822452,2.0,2.251997947692871
6252,178847452,2.0,2.2455973625183105
6253,178872452,2.0,2.239197015762329
6254,178897452,2.0,2.232896566390991
6255,178922452,2.0,2.2264959812164307
6256,178947452,2.0,2.220095634460449
6257,178972452,2.0,2.212599754333496
6258,178997452,2.0,2.206299304962158
6259,179022452,2.0,2.1998987197875977
6260,179047452,2.0,2.193498134613037
6261,179072452,2.0,2.1870977878570557
6262,179097452,2.0,2.180697202682495
6263,179122452,2.0,2.1742968559265137
6264,179147452,2.0,2.167896270751953
6265,179172452,2.0,2.1615958213806152
6266,179197452,2.0,2.154099941253662
6267,179222452,2.0,2.1476995944976807
6268,179247452,2.0,2.14129900932312
6269,179272452,2.0,2.1349985599517822
6270,179297452,2.0,2.128598213195801
6271,179322452,2.0,2.1221976280212402
6272,179347452,2.0,2.115797281265259
6273,179372452,2.0,2.1093966960906982
6274,179397452,2.0,2.1029961109161377
6275,179422452,2.0,2.0966956615448
6276,179447452,2.0,2.0891997814178467
6277,179472452,2.0,2.0827994346618652
6278,179497452,2.0,2.0763988494873047
6279,179522452,2.0,2.070098400115967
6280,179547452,2.0,2.0636980533599854
6281,179572452,2.0,2.057297468185425
6282,179597452,2.0,2.0508971214294434
6283,179622452,2.0,2.044496536254883
6284,179772452,0.0,2.0051982402801514
6285,179797452,0.0,1.9987977743148804
6286,179822452,0.0,1.9923973083496094
6287,179847452,0.0,1.9859968423843384
6288,179872452,0.0,1.9795963764190674
6289,179897452,0.0,1.9731959104537964
6290,179922452,0.0,1.9657999277114868
6291,179947452,0.0,1.9593994617462158
6292,179972452,0.0,1.9529989957809448
6293,179997452,0.0,1.9465985298156738
6294,180022452,0.0,1.940298080444336
6295,180047452,0.0,1.933897614479065
6296,180072452,0.0,1.927497148513794
6297,180097452,0.0,1.921096682548523
6298,180122452,0.0,1.914696216583252
6299,180147452,0.0,1.908295750617981
6300,180172452,0.0,1.9008997678756714
6301,180197452,0.0,1.8944993019104004
6302,180222452,0.0,1.8880988359451294
6303,180247452,0.0,1.8816983699798584
6304,180272452,0.0,1.8752979040145874
6305,180297452,0.0,1.8689974546432495
6306,180322452,0.0,1.8625969886779785
6307,180347452,0.0,1.8561965227127075
6308,180372452,0.0,1.8497960567474365
6309,180397452,0.0,1.8433955907821655
6310,180422452,0.0,1.835999608039856
6311,180447452,0.0,1.829599142074585
6312,180472452,0.0,1.823198676109314
6313,180497452,0.0,1.816798210144043
6314,180522452,0.0,1.810397744178772
6315,180547452,0.0,1.804097294807434
6316,180572452,0.0,1.797696828842163
6317,180597452,0.0,1.791296362876892
6318,180622452,0.0,1.784895896911621
6319,180772452,4.0,1.7454975843429565
6320,180797452,4.0,1.7391971349716187
6321,180822452,4.0,1.7327966690063477
6322,180847452,4.0,1.7263962030410767
6323,180872452,4.0,1.7199957370758057
6324,180897452,4.0,1.712599754333496
6325,180922452,4.0,1.706199288368225
6326,180947452,4.0,1.699798822402954
6327,180972452,4.0,1.693398356437683
6328,180997452,4.0,1.686997890472412
6329,181022452,4.0,1.6805974245071411
6330,181047452,4.0,1.6742969751358032
6331,181072452,4.0,1.6678965091705322
6332,181097452,4.0,1.6614960432052612
6333,181122452,4.0,1.6550955772399902
6334,181147452,4.0,1.6476995944976807
6335,181172452,4.0,1.6412991285324097
6336,181197452,4.0,1.6348986625671387
6337,181222452,4.0,1.6284981966018677
6338,181247452,4.0,1.6220977306365967
6339,181272452,4.0,1.6156972646713257
6340,181297452,4.0,1.6093968152999878
6341,181322452,4.0,1.6029963493347168
6342,181347452,4.0,1.5965958833694458
6343,181372452,4.0,1.5890998840332031
6344,181397452,4.0,1.5827994346618652
6345,181422452,4.0,1.5763989686965942
6346,181447452,4.0,1.5699985027313232
6347,181472452,4.0,1.5635980367660522
6348,181497452,4.0,1.5571975708007812
6349,181522452,4.0,1.5507971048355103
6350,181547452,4.0,1.5443966388702393
6351,181572452,4.0,1.5380961894989014
6352,181597452,4.0,1.5316957235336304
6353,181622452,4.0,1.5241997241973877
6354,181772452,4.0,1.4858969449996948
6355,181797452,4.0,1.4794964790344238
6356,181822452,4.0,1.473196029663086
6357,181847452,4.0,1.466795563697815
6358,181872452,4.0,1.4592995643615723
6359,181897452,4.0,1.4528990983963013
6360,181922452,4.0,1.4465986490249634
6361,181947452,4.0,1.4401981830596924
6362,181972452,4.0,1.4337977170944214
6363,181997452,4.0,1.4273972511291504
6364,182022452,4.0,1.4209967851638794
6365,182047452,4.0,1.4145963191986084
6366,182072452,4.0,1.4082958698272705
6367,182097452,4.0,1.4007998704910278
6368,182122452,4.0,1.3943994045257568
6369,182147452,4.0,1.3879989385604858
6370,182172452,4.0,1.381698489189148
6371,182197452,4.0,1.375298023223877
6372,182222452,4.0,1.368897557258606
6373,182247452,4.0,1.362497091293335
6374,182272452,4.0,1.356096625328064
6375,182297452,4.0,1.349696159362793
6376,182322452,4.0,1.343395709991455
6377,182347452,4.0,1.3358997106552124
6378,182372452,4.0,1.3294992446899414
6379,182397452,4.0,1.3230987787246704
6380,182422452,4.0,1.3167983293533325
6381,182447452,4.0,1.3103978633880615
6382,182472452,4.0,1.3039973974227905
6383,182497452,4.0,1.2975969314575195
6384,182522452,4.0,1.2911964654922485
6385,182547452,4.0,1.2847959995269775
6386,182572452,4.0,1.2783955335617065
6387,182597452,4.0,1.270999550819397
6388,182622452,4.0,1.264599084854126
6389,182772452,3.0,1.226296305656433
6390,182797452,3.0,1.219895839691162
6391,182822452,3.0,1.212499976158142
6392,182847452,3.0,1.206099510192871
6393,182872452,3.0,1.1996989250183105
6394,182897452,3.0,1.1932984590530396
6395,182922452,3.0,1.1868979930877686
6396,182947452,3.0,1.1805975437164307
6397,182972452,3.0,1.1741970777511597
6398,182997452,3.0,1.1677966117858887
6399,183022452,3.0,1.1613961458206177
6400,183047452,3.0,1.1549956798553467
6401,183072452,3.0,1.1475998163223267
6402,183097452,3.0,1.1411993503570557
6403,183122452,3.0,1.1347988843917847
6404,183147452,3.0,1.1283984184265137
